Image Path,Caption
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_20.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_4.jpg,a painting of a bird on a green background
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_7.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_8.jpg,a painting of a bird with a black beak
./data/CUB-200-Painting/151.Black_capped_Vireo/Black_capped_Vireo_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_0.jpg,a painting of a bird on a branch with leaves
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_10.jpg,a painting of a bird on a branch with a note that says weekend
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_11.jpg,a painting of a bird sitting on a branch iphone case
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_13.jpg,a painting of a bird with its parts labeled
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_14.jpg,a painting of a bird with a blue head and green body
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_4.jpg,a painting of a bird on a yellow background
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_7.jpg,a painting of a bird on a branch with other items
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_8.jpg,a painting of a bird on a yellow background
./data/CUB-200-Painting/152.Blue_headed_Vireo/Blue_headed_Vireo_9.jpg,a painting of three birds sitting on a branch
./data/CUB-200-Painting/153.Philadelphia_Vireo/Philadelphia_Vireo_0.jpg,"a painting of birds in flight with the words ""the birds of the world"""
./data/CUB-200-Painting/153.Philadelphia_Vireo/Philadelphia_Vireo_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/153.Philadelphia_Vireo/Philadelphia_Vireo_4.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/download-1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/download.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-4.jpg,a painting of a bird on a branch with a spider
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-5.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-6.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images-8.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/154.Red_eyed_Vireo/images.jpg,a painting of a bird and a spider
./data/CUB-200-Painting/155.Warbling_Vireo/Warbling_Vireo_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/155.Warbling_Vireo/Warbling_Vireo_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/155.Warbling_Vireo/Warbling_Vireo_5.jpg,a painting of a bird perched on a pine tree
./data/CUB-200-Painting/155.Warbling_Vireo/Warbling_Vireo_6.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/155.Warbling_Vireo/Warbling_Vireo_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_2.jpg,a painting of a bird on a postcard
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_7.jpg,a painting of a bird on a green square
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_8.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/156.White_eyed_Vireo/White_eyed_Vireo_9.jpg,a painting of a yellow bird sitting on a tree branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_0.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_1.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_10.jpg,a painting of a bird on a notebook
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_13.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_16.jpg,a painting of a yellow and green bird
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_17.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_18.jpg,a painting of a yellow bird perched on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_3.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_4.jpg,a painting of a yellow and black bird perched on a branch with purple flowers
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_6.jpg,a painting of a small bird with a yellow and black head
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_7.jpg,a painting of a bird on a branch with a note that says monday
./data/CUB-200-Painting/157.Yellow_throated_Vireo/Yellow_throated_Vireo_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_11.jpg,a painting of a bird perched on a tree branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_12.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_14.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_15.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_16.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_17.jpg,"a painting of a bird with red, white and black feathers"
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_18.jpg,a painting of a red - winged blackbird on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_19.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_4.jpg,a painting of a bird on a branch with the words wednesday
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_5.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_7.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/158.Bay_breasted_Warbler/Bay_breasted_Warbler_8.jpg,a painting of birds on a branch with pink flowers
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_10.jpg,"a painting of a bird with the words ""the black and white warbler can be found in the eastern united states"""
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_11.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_16.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_17.jpg,a painting of a black and white bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_18.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_19.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_20.jpg,a painting of a bird sitting on a stick
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_21.jpg,a painting of a black and white bird on a tree
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_22.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_23.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_24.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_25.jpg,a painting of a bird with a black and white striped tail
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_26.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_5.jpg,a painting of a blue and white bird on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_6.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_7.jpg,a painting of a black and white bird on a branch rectangular pillow
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/159.Black_and_white_Warbler/Black_and_white_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_0.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_11.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_12.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_13.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_14.jpg,a painting of a black and white bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_15.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_16.jpg,a painting of a blue bird with berries on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_17.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_18.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_19.jpg,a painting of a bird perched on a branch with flowers
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_2.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_20.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_21.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_22.jpg,a painting of a bird perched on a branch with flowers
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_23.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_24.jpg,a painting of a blue bird on a white background
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_25.jpg,a painting of a bird with its wings spread out
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_26.jpg,a painting of a blue and white bird on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_28.jpg,a painting of a bird on a wooden frame
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_4.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_6.jpg,a painting of a bird with the words tuesday on it
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_7.jpg,a painting of a bird perched on a branch with flowers
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/160.Black_throated_Blue_Warbler/Black_throated_Blue_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_0.jpg,a painting of a bird wearing a hat
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_1.jpg,a painting of a yellow bird on a stick
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_2.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_3.jpg,a painting of a yellow bird with geometric shapes
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_5.jpg,a painting of a yellow bird perched on a branch
./data/CUB-200-Painting/161.Blue_winged_Warbler/Blue_winged_Warbler_6.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_1.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_10.jpg,a painting of a bird on a tree branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_11.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_13.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_14.jpg,a painting of a yellow and gray bird on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_15.jpg,a painting of a bird with the words weekend
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_16.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_17.jpg,a painting of a bird sitting on a branch with yellow flowers
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_4.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_5.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_6.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_7.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_8.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/162.Canada_Warbler/Canada_Warbler_9.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_0.jpg,a painting of two birds on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_1.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_11.jpg,a painting of a bird and yellow flowers
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_12.jpg,a painting of a bird on a branch next to a book
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_14.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_15.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_2.jpg,a painting of a bird with a red head
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_6.jpg,a painting of a bird on a notebook
./data/CUB-200-Painting/163.Cape_May_Warbler/Cape_May_Warbler_9.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_0.jpg,a painting of a blue and white bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_1.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_11.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_12.jpg,a painting of a blue and white bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_13.jpg,a painting of birds on a branch with berries
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_14.jpg,a painting of a blue and white bird
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_16.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_17.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_18.jpg,a painting of a blue bird on a white background
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_19.jpg,a painting of a blue bird sitting on a tree branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_2.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_20.jpg,a painting of two blue birds sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_21.jpg,a painting of a blue and white bird
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_22.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_23.jpg,a painting of birds on a branch with berries
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_5.jpg,a painting of a blue and white bird sitting on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_6.jpg,a painting of a blue bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_8.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/164.Cerulean_Warbler/Cerulean_Warbler_9.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_0.jpg,"a painting of a bird with a red, yellow and black head"
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_1.jpg,a painting of a bird perched on a pine branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_14.jpg,a painting of a bird on a paper with pencils and pens
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_15.jpg,a painting of a bird on a branch with a pencil and paint
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_17.jpg,a painting of a bird sitting on a plant
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_18.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_19.jpg,a painting of birds on a branch with flowers
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_20.jpg,a painting of a bird and butterfly on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_21.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_22.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_23.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_24.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_25.jpg,a painting of a bird on a branch canvas print
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_4.jpg,a painting of a bird on a branch with flowers and leaves
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_7.jpg,a painting of a bird with a yellow head
./data/CUB-200-Painting/165.Chestnut_sided_Warbler/Chestnut_sided_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_0.jpg,a painting of a bird with yellow and black feathers on a button
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_10.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_11.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_12.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_14.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_15.jpg,a painting of a bird with a yellow beak
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_2.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_3.jpg,a painting of a yellow - headed blackbird
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_4.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_5.jpg,a painting of a bird with yellow and gray feathers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_6.jpg,a painting of three birds sitting on a branch
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_7.jpg,a painting of a bird with yellow and black stripes
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_8.jpg,a painting of a blue bird with yellow beak and white flowers
./data/CUB-200-Painting/166.Golden_winged_Warbler/Golden_winged_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_0.jpg,a painting of a bird on a branch with flowers
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_10.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_11.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_12.jpg,a painting of birds on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_13.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_14.jpg,a painting of biological species isolated on a white background
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_15.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_16.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_17.jpg,a painting of four birds sitting on a branch
